LST	all	br	grey	dark
8.866666666666665	0.0	0.0	0.0	0.0
8.883333333333333	0.0	0.0	0.0	0.0
8.899999999999999	0.0	0.0	0.0	0.0
8.916666666666666	0.0	0.0	0.0	0.0
8.933333333333334	0.0	0.0	0.0	0.0
8.95	0.0	0.0	0.0	0.0
8.966666666666665	0.0	0.0	0.0	0.0
8.983333333333333	0.0	0.0	0.0	0.0
9.0	0.0	0.0	0.0	0.0
9.016666666666666	0.0	0.0	0.0	0.0
9.033333333333333	0.0	0.0	0.0	0.0
9.049999999999999	0.0	0.0	0.0	0.0
9.066666666666666	0.0	0.0	0.0	0.0
9.083333333333332	0.0	0.0	0.0	0.0
9.1	0.0	0.0	0.0	0.0
9.116666666666665	0.0	0.0	0.0	0.0
9.133333333333333	0.0	0.0	0.0	0.0
9.149999999999999	0.0	0.0	0.0	0.0
9.166666666666666	0.0	0.0	0.0	0.0
9.183333333333334	0.0	0.0	0.0	0.0
9.2	0.0	0.0	0.0	0.0
9.216666666666665	0.0	0.0	0.0	0.0
9.233333333333333	0.0	0.0	0.0	0.0
9.25	0.0	0.0	0.0	0.0
9.266666666666666	0.0	0.0	0.0	0.0
9.283333333333333	0.0	0.0	0.0	0.0
9.299999999999999	0.0	0.0	0.0	0.0
9.316666666666666	0.0	0.0	0.0	0.0
9.333333333333332	0.0	0.0	0.0	0.0
9.35	0.0	0.0	0.0	0.0
9.366666666666665	0.0	0.0	0.0	0.0
9.383333333333333	0.0	0.0	0.0	0.0
9.399999999999999	0.0	0.0	0.0	0.0
9.416666666666666	0.0	0.0	0.0	0.0
9.433333333333334	0.0	0.0	0.0	0.0
9.45	0.0	0.0	0.0	0.0
9.466666666666665	0.0	0.0	0.0	0.0
9.483333333333333	0.0	0.0	0.0	0.0
9.5	0.0	0.0	0.0	0.0
9.516666666666666	0.0	0.0	0.0	0.0
9.533333333333331	0.0	0.0	0.0	0.0
9.549999999999999	0.0	0.0	0.0	0.0
9.566666666666666	0.0	0.0	0.0	0.0
9.583333333333332	0.0	0.0	0.0	0.0
9.6	0.0	0.0	0.0	0.0
9.616666666666665	0.0	0.0	0.0	0.0
9.633333333333333	0.0	0.0	0.0	0.0
9.649999999999999	0.0	0.0	0.0	0.0
9.666666666666666	0.0	0.0	0.0	0.0
9.683333333333332	0.0	0.0	0.0	0.0
9.7	0.0	0.0	0.0	0.0
9.716666666666665	0.0	0.0	0.0	0.0
9.733333333333333	0.0	0.0	0.0	0.0
9.75	0.0	0.0	0.0	0.0
9.766666666666666	0.0	0.0	0.0	0.0
9.783333333333331	0.0	0.0	0.0	0.0
9.799999999999999	0.0	0.0	0.0	0.0
9.816666666666666	0.0	0.0	0.0	0.0
9.833333333333332	0.0	0.0	0.0	0.0
9.85	0.0	0.0	0.0	0.0
9.866666666666665	0.0	0.0	0.0	0.0
9.883333333333333	0.0	0.0	0.0	0.0
9.899999999999999	0.0	0.0	0.0	0.0
9.916666666666666	0.0	0.0	0.0	0.0
9.933333333333332	0.0	0.0	0.0	0.0
9.95	0.0	0.0	0.0	0.0
9.966666666666665	0.0	0.0	0.0	0.0
9.983333333333333	0.0	0.0	0.0	0.0
9.999999999999998	0.0	0.0	0.0	0.0
10.016666666666666	0.0	0.0	0.0	0.0
10.033333333333333	0.0	0.0	0.0	0.0
10.05	0.0	0.0	0.0	0.0
10.066666666666666	0.0	0.0	0.0	0.0
10.083333333333332	0.0	0.0	0.0	0.0
10.1	0.0	0.0	0.0	0.0
10.116666666666667	0.0	0.0	0.0	0.0
10.133333333333333	0.0	0.0	0.0	0.0
10.149999999999999	0.0	0.0	0.0	0.0
10.166666666666666	0.0	0.0	0.0	0.0
10.183333333333334	0.0	0.0	0.0	0.0
10.2	0.0	0.0	0.0	0.0
10.216666666666665	0.0	0.0	0.0	0.0
10.233333333333333	0.0	0.0	0.0	0.0
10.25	0.0	0.0	0.0	0.0
10.266666666666666	0.0	0.0	0.0	0.0
10.283333333333331	0.0	0.0	0.0	0.0
10.3	0.0	0.0	0.0	0.0
10.316666666666666	0.0	0.0	0.0	0.0
10.333333333333332	0.0	0.0	0.0	0.0
10.35	0.0	0.0	0.0	0.0
10.366666666666667	0.0	0.0	0.0	0.0
10.383333333333333	0.0	0.0	0.0	0.0
10.399999999999999	0.0	0.0	0.0	0.0
10.416666666666666	0.0	0.0	0.0	0.0
10.433333333333334	0.0	0.0	0.0	0.0
10.45	0.0	0.0	0.0	0.0
10.466666666666665	0.0	0.0	0.0	0.0
10.483333333333333	0.0	0.0	0.0	0.0
10.5	0.0	0.0	0.0	0.0
10.516666666666666	0.0	0.0	0.0	0.0
10.533333333333331	0.0	0.0	0.0	0.0
10.55	0.0	0.0	0.0	0.0
10.566666666666666	0.0	0.0	0.0	0.0
10.583333333333332	0.0	0.0	0.0	0.0
10.6	0.0	0.0	0.0	0.0
10.616666666666667	0.0	0.0	0.0	0.0
10.633333333333333	0.0	0.0	0.0	0.0
10.649999999999999	0.0	0.0	0.0	0.0
10.666666666666666	0.0	0.0	0.0	0.0
10.683333333333334	0.0	0.0	0.0	0.0
10.7	0.0	0.0	0.0	0.0
10.716666666666665	0.0	0.0	0.0	0.0
10.733333333333333	0.0	0.0	0.0	0.0
10.75	0.0	0.0	0.0	0.0
10.766666666666666	0.0	0.0	0.0	0.0
10.783333333333331	0.0	0.0	0.0	0.0
10.799999999999999	0.0	0.0	0.0	0.0
10.816666666666666	0.0	0.0	0.0	0.0
10.833333333333332	0.0	0.0	0.0	0.0
10.85	0.0	0.0	0.0	0.0
10.866666666666667	0.0	0.0	0.0	0.0
10.883333333333333	0.0	0.0	0.0	0.0
10.899999999999999	0.0	0.0	0.0	0.0
10.916666666666666	0.0	0.0	0.0	0.0
10.933333333333334	0.0	0.0	0.0	0.0
10.95	0.0	0.0	0.0	0.0
10.966666666666665	0.0	0.0	0.0	0.0
10.983333333333333	0.586224	0.0	0.0	0.586224
11.0	0.586224	0.0	0.0	0.586224
11.016666666666666	0.586224	0.0	0.0	0.586224
11.033333333333331	1.172448	0.0	0.0	1.172448
11.049999999999999	1.172448	0.0	0.0	1.172448
11.066666666666666	1.172448	0.0	0.0	1.172448
11.083333333333332	1.172448	0.0	0.0	1.172448
11.1	1.7586719999999998	0.0	0.0	1.7586719999999998
11.116666666666667	1.7586719999999998	0.0	0.0	1.7586719999999998
11.133333333333333	1.7586719999999998	0.0	0.0	1.7586719999999998
11.149999999999999	2.344896	0.0	0.0	2.344896
11.166666666666666	2.344896	0.0	0.0	2.344896
11.183333333333334	2.344896	0.0	0.0	2.344896
11.2	2.93112	0.0	0.0	2.93112
11.216666666666665	2.93112	0.0	0.0	2.93112
11.233333333333333	3.517344	0.0	0.0	3.517344
11.25	3.517344	0.0	0.0	3.517344
11.266666666666666	3.517344	0.0	0.0	3.517344
11.283333333333331	3.517344	0.0	0.0	3.517344
11.299999999999999	4.103568	0.0	0.0	4.103568
11.316666666666666	4.103568	0.0	0.0	4.103568
11.333333333333332	4.103568	0.0	0.0	4.103568
11.349999999999998	4.689792	0.0	0.0	4.689792
11.366666666666667	4.689792	0.0	0.0	4.689792
11.383333333333333	4.689792	0.0	0.0	4.689792
11.399999999999999	5.276015999999999	0.0	0.0	5.276015999999999
11.416666666666666	5.276015999999999	0.0	0.0	5.276015999999999
11.433333333333334	5.276015999999999	0.0	0.0	5.276015999999999
11.45	5.276015999999999	0.0	0.0	5.276015999999999
11.466666666666665	5.862239999999999	0.0586224	0.0	5.276015999999999
11.483333333333333	5.862239999999999	0.0586224	0.0	5.276015999999999
11.5	6.448463999999999	0.1172448	0.0	5.276015999999999
11.516666666666666	6.448463999999999	0.1172448	0.0	5.276015999999999
11.533333333333331	6.448463999999999	0.1172448	0.0	5.276015999999999
11.549999999999999	6.448463999999999	0.1172448	0.0	5.276015999999999
11.566666666666666	7.034687999999998	0.1758672	0.0	5.276015999999999
11.583333333333332	7.034687999999998	0.1758672	0.0	5.276015999999999
11.599999999999998	7.034687999999998	0.1758672	0.0	5.276015999999999
11.616666666666667	7.620911999999998	0.2344896	0.0	5.276015999999999
11.633333333333333	7.620911999999998	0.2344896	0.0	5.276015999999999
11.649999999999999	7.620911999999998	0.2344896	0.0	5.276015999999999
11.666666666666666	7.620911999999998	0.2344896	0.0	5.276015999999999
11.683333333333334	8.207135999999998	0.293112	0.0	5.276015999999999
11.7	8.207135999999998	0.293112	0.0	5.276015999999999
11.716666666666665	8.207135999999998	0.293112	0.0	5.276015999999999
11.733333333333333	8.793359999999998	0.3517344	0.0	5.276015999999999
11.75	8.793359999999998	0.3517344	0.0	5.276015999999999
11.766666666666666	8.793359999999998	0.3517344	0.0	5.276015999999999
11.783333333333331	9.379583999999998	0.4103568	0.0	5.276015999999999
11.799999999999999	9.379583999999998	0.4103568	0.0	5.276015999999999
11.816666666666666	9.379583999999998	0.4103568	0.0	5.276015999999999
11.833333333333332	9.379583999999998	0.4103568	0.0	5.276015999999999
11.849999999999998	9.965807999999997	0.4103568	0.586224	5.276015999999999
11.866666666666665	9.965807999999997	0.4103568	0.586224	5.276015999999999
11.883333333333333	9.965807999999997	0.4103568	0.586224	5.276015999999999
11.899999999999999	10.552031999999997	0.4103568	1.172448	5.276015999999999
11.916666666666666	10.552031999999997	0.4103568	1.172448	5.276015999999999
11.933333333333334	10.552031999999997	0.4103568	1.172448	5.276015999999999
11.95	11.138255999999997	0.4103568	1.7586719999999998	5.276015999999999
11.966666666666665	11.138255999999997	0.4103568	1.7586719999999998	5.276015999999999
11.983333333333333	11.138255999999997	0.4103568	1.7586719999999998	5.276015999999999
12.0	11.138255999999997	0.4103568	1.7586719999999998	5.276015999999999
12.016666666666666	11.724479999999996	0.46897920000000004	2.344896	4.689792
12.033333333333331	11.724479999999996	0.46897920000000004	2.344896	4.689792
12.049999999999999	11.724479999999996	0.46897920000000004	2.344896	4.689792
12.066666666666666	12.310703999999996	0.46897920000000004	2.93112	4.689792
12.083333333333332	12.310703999999996	0.46897920000000004	2.93112	4.689792
12.099999999999998	12.310703999999996	0.46897920000000004	2.93112	4.689792
12.116666666666665	12.896927999999996	0.46897920000000004	3.517344	4.689792
12.133333333333333	12.896927999999996	0.46897920000000004	3.517344	4.689792
12.149999999999999	12.896927999999996	0.46897920000000004	3.517344	4.689792
12.166666666666666	13.483151999999995	0.46897920000000004	4.103568	4.689792
12.183333333333334	13.483151999999995	0.46897920000000004	4.103568	4.689792
12.2	13.483151999999995	0.46897920000000004	4.103568	4.689792
12.216666666666665	14.069375999999995	0.46897920000000004	4.103568	5.276015999999999
12.233333333333333	14.069375999999995	0.46897920000000004	4.103568	5.276015999999999
12.25	14.069375999999995	0.46897920000000004	4.103568	5.276015999999999
12.266666666666666	14.655599999999994	0.46897920000000004	4.103568	5.862239999999999
12.283333333333331	14.655599999999994	0.46897920000000004	4.103568	5.862239999999999
12.299999999999999	14.655599999999994	0.46897920000000004	4.103568	5.862239999999999
12.316666666666666	15.241823999999994	0.46897920000000004	4.103568	6.448463999999999
12.333333333333332	15.241823999999994	0.46897920000000004	4.103568	6.448463999999999
12.349999999999998	15.241823999999994	0.46897920000000004	4.103568	6.448463999999999
12.366666666666665	15.241823999999994	0.46897920000000004	4.103568	6.448463999999999
12.383333333333333	15.828047999999994	0.46897920000000004	4.103568	7.034687999999998
12.399999999999999	15.828047999999994	0.46897920000000004	4.103568	7.034687999999998
12.416666666666664	15.828047999999994	0.46897920000000004	4.103568	7.034687999999998
12.433333333333334	16.414271999999993	0.46897920000000004	4.103568	7.620911999999998
12.45	16.414271999999993	0.46897920000000004	4.103568	7.620911999999998
12.466666666666665	16.414271999999993	0.46897920000000004	4.103568	7.620911999999998
12.483333333333333	17.000495999999995	0.46897920000000004	4.103568	8.207135999999998
12.5	17.000495999999995	0.46897920000000004	4.103568	8.207135999999998
12.516666666666666	17.000495999999995	0.46897920000000004	4.103568	8.207135999999998
12.533333333333331	17.000495999999995	0.46897920000000004	4.103568	8.207135999999998
12.549999999999999	17.586719999999996	0.46897920000000004	4.103568	8.793359999999998
12.566666666666666	17.586719999999996	0.46897920000000004	4.103568	8.793359999999998
12.583333333333332	17.586719999999996	0.46897920000000004	4.103568	8.793359999999998
12.599999999999998	18.212591999999997	0.46897920000000004	4.103568	9.419231999999997
12.616666666666665	18.212591999999997	0.46897920000000004	4.103568	9.419231999999997
12.633333333333333	18.838464	0.46897920000000004	4.103568	10.045103999999997
12.649999999999999	18.838464	0.46897920000000004	4.103568	10.045103999999997
12.666666666666664	18.838464	0.46897920000000004	4.103568	10.045103999999997
12.683333333333334	18.838464	0.46897920000000004	4.103568	10.045103999999997
12.7	18.838464	0.46897920000000004	4.103568	10.045103999999997
12.716666666666665	19.464336	0.46897920000000004	4.103568	10.670975999999996
12.733333333333333	19.464336	0.46897920000000004	4.103568	10.670975999999996
12.75	19.464336	0.46897920000000004	4.103568	10.670975999999996
12.766666666666666	20.090208	0.46897920000000004	4.103568	11.296847999999995
12.783333333333331	20.090208	0.46897920000000004	4.103568	11.296847999999995
12.799999999999999	20.090208	0.46897920000000004	4.103568	11.296847999999995
12.816666666666666	20.716080000000005	0.46897920000000004	4.103568	11.922719999999996
12.833333333333332	20.716080000000005	0.46897920000000004	4.103568	11.922719999999996
12.849999999999998	20.716080000000005	0.46897920000000004	4.103568	11.922719999999996
12.866666666666665	20.716080000000005	0.46897920000000004	4.103568	11.922719999999996
12.883333333333333	21.341952000000006	0.46897920000000004	4.103568	12.548591999999996
12.899999999999999	21.341952000000006	0.46897920000000004	3.517344	13.134815999999995
12.916666666666664	21.341952000000006	0.46897920000000004	3.517344	13.134815999999995
12.933333333333332	21.967824000000007	0.46897920000000004	3.517344	13.760687999999995
12.95	21.967824000000007	0.46897920000000004	3.517344	13.760687999999995
12.966666666666665	21.967824000000007	0.46897920000000004	3.517344	13.760687999999995
12.983333333333333	22.593696000000012	0.46897920000000004	3.517344	14.386559999999996
13.0	22.593696000000012	0.46897920000000004	3.517344	14.386559999999996
13.016666666666666	22.593696000000012	0.5276016	3.517344	13.800335999999996
13.033333333333331	23.219568000000013	0.5276016	3.517344	14.426207999999995
13.049999999999999	23.219568000000013	0.5276016	3.517344	14.426207999999995
13.066666666666666	23.219568000000013	0.5901888	3.517344	13.800335999999996
13.083333333333332	23.219568000000013	0.5901888	3.517344	13.800335999999996
13.099999999999998	23.845440000000014	0.6527759999999999	3.517344	13.800335999999996
13.116666666666665	23.845440000000014	0.6527759999999999	3.517344	13.800335999999996
13.133333333333333	24.471312000000015	0.7153631999999999	3.517344	13.800335999999996
13.149999999999999	24.471312000000015	0.7153631999999999	3.517344	13.800335999999996
13.166666666666664	24.471312000000015	0.7153631999999999	3.517344	13.800335999999996
13.183333333333332	25.09718400000002	0.7779503999999999	3.517344	13.800335999999996
13.2	25.09718400000002	0.7779503999999999	3.517344	13.800335999999996
13.216666666666665	25.09718400000002	0.7779503999999999	3.517344	13.800335999999996
13.233333333333333	25.09718400000002	0.7779503999999999	3.517344	13.800335999999996
13.25	25.72305600000002	0.8405375999999999	3.517344	13.800335999999996
13.266666666666666	25.72305600000002	0.8405375999999999	3.517344	13.800335999999996
13.283333333333331	25.72305600000002	0.8405375999999999	3.517344	13.800335999999996
13.299999999999999	26.348928000000022	0.9031247999999998	3.517344	13.800335999999996
13.316666666666666	26.348928000000022	0.9031247999999998	3.517344	13.800335999999996
13.333333333333332	26.348928000000022	0.9031247999999998	3.517344	13.800335999999996
13.349999999999998	26.974800000000023	0.9657119999999998	3.517344	13.800335999999996
13.366666666666665	26.974800000000023	0.9657119999999998	3.517344	13.800335999999996
13.383333333333333	26.974800000000023	0.9657119999999998	3.517344	13.800335999999996
13.399999999999999	27.600672000000024	1.0282991999999997	3.517344	13.800335999999996
13.416666666666664	27.600672000000024	1.0282991999999997	3.517344	13.800335999999996
13.433333333333332	27.600672000000024	1.0282991999999997	3.517344	13.800335999999996
13.45	27.600672000000024	1.0282991999999997	3.517344	13.800335999999996
13.466666666666665	28.226544000000025	1.0282991999999997	4.143216	13.800335999999996
13.48333333333333	28.226544000000025	1.0282991999999997	4.143216	13.800335999999996
13.5	28.226544000000025	1.0282991999999997	4.143216	13.800335999999996
13.516666666666666	28.852416000000026	1.0282991999999997	4.769088	13.800335999999996
13.533333333333331	28.852416000000026	1.0282991999999997	4.769088	13.800335999999996
13.549999999999999	28.852416000000026	1.0282991999999997	4.769088	13.800335999999996
13.566666666666666	29.478288000000028	1.0282991999999997	5.394959999999999	13.800335999999996
13.583333333333332	29.478288000000028	1.0282991999999997	5.394959999999999	13.800335999999996
13.599999999999998	29.478288000000028	1.0282991999999997	5.394959999999999	13.800335999999996
13.616666666666665	29.478288000000028	1.0282991999999997	5.394959999999999	13.800335999999996
13.633333333333333	30.10416000000003	1.0282991999999997	6.020831999999999	13.800335999999996
13.649999999999999	30.10416000000003	1.0282991999999997	6.020831999999999	13.800335999999996
13.666666666666664	30.10416000000003	1.0282991999999997	6.020831999999999	13.800335999999996
13.683333333333332	30.73003200000003	1.0282991999999997	6.646703999999999	13.800335999999996
13.7	30.73003200000003	1.0282991999999997	6.646703999999999	13.800335999999996
13.716666666666665	30.73003200000003	1.0282991999999997	6.646703999999999	13.800335999999996
13.73333333333333	31.35590400000003	1.0282991999999997	7.272575999999998	13.800335999999996
13.75	31.35590400000003	1.0282991999999997	7.272575999999998	13.800335999999996
13.766666666666666	31.35590400000003	1.0282991999999997	6.6863519999999985	14.386559999999996
13.783333333333331	31.981776000000032	1.0282991999999997	7.312223999999999	14.386559999999996
13.799999999999999	31.981776000000032	1.0282991999999997	7.312223999999999	14.386559999999996
13.816666666666666	31.981776000000032	1.0282991999999997	7.312223999999999	14.386559999999996
13.833333333333332	31.981776000000032	1.0282991999999997	7.312223999999999	14.386559999999996
13.849999999999998	32.60764800000003	1.0282991999999997	7.312223999999999	15.012431999999995
13.866666666666665	32.60764800000003	1.0282991999999997	7.312223999999999	15.012431999999995
13.883333333333333	32.60764800000003	1.0282991999999997	7.312223999999999	15.012431999999995
13.899999999999999	33.233520000000034	1.0282991999999997	7.312223999999999	15.638303999999996
13.916666666666664	33.233520000000034	1.0282991999999997	7.312223999999999	15.638303999999996
13.933333333333334	33.233520000000034	1.0282991999999997	7.312223999999999	15.638303999999996
13.95	33.859392000000035	1.0282991999999997	7.312223999999999	16.264175999999996
13.966666666666665	33.859392000000035	1.0282991999999997	7.312223999999999	16.264175999999996
13.98333333333333	33.859392000000035	1.0869215999999997	7.312223999999999	15.677951999999996
14.0	34.485264000000036	1.0869215999999997	7.312223999999999	16.303824
14.016666666666664	34.485264000000036	1.0869215999999997	7.312223999999999	16.303824
14.033333333333331	34.485264000000036	1.0869215999999997	7.312223999999999	16.303824
14.049999999999997	35.11113600000004	1.0869215999999997	7.312223999999999	16.929696
14.066666666666665	35.11113600000004	1.0869215999999997	7.312223999999999	16.929696
14.08333333333333	35.11113600000004	1.0869215999999997	7.312223999999999	16.929696
14.099999999999998	35.716240000000035	1.0869215999999997	7.312223999999999	17.5348
14.116666666666664	35.716240000000035	1.1495087999999996	7.312223999999999	16.908928
14.133333333333331	35.716240000000035	1.1495087999999996	7.312223999999999	16.908928
14.149999999999999	36.32134400000004	1.1495087999999996	7.312223999999999	17.514032
14.166666666666664	36.32134400000004	1.1495087999999996	7.312223999999999	17.514032
14.183333333333332	36.32134400000004	1.1495087999999996	7.312223999999999	17.514032
14.199999999999998	36.926448000000036	1.1495087999999996	7.312223999999999	18.119136
